record_code,format_version,submission_date,reporting_agency,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,epa_reach,description,rmis_region,rmis_basin,rmis_latitude,rmis_longitude,record_origin
"L","4.2","20260130","CDFW","6MOMOAVI","4","AVILA MINOR PORT","35.17","-120.74","SAMO","CECA",,"AVILA MINOR PORT AREA/LOCATION","CECA","SAMO","35.17","-120.74","N"
"L","4.2","20260130","CDFW","6FKKLCAP","4","CAPPEL CREEK",,,"KLAM","KLTR",,"CAPPEL CREEK","KLTR","KLAM","41.2822","-123.823","N"
"L","4.2","20260130","CDFW","6FCSJMOK ATMO","4","MOK R MOUTH","38.23","-121.49","MOKE","SJOA",,"MOKELUMNE RIVER MOUTH","SJOA","MOKE","38.23","-121.49","N"
"L","4.2","20260130","CDFW","6MOMOSCR HBR","4","SANTA CRUZ HARBOR","36.96","-122","SAMO","CECA",,"SANTA CRUZ HARBOR","CECA","SAMO","36.96","-122","N"
"L","4.2","20260130","CDFW","6FBRRACK","4","ACKERMAN CREEK","38.18","-123.23","NORU","CECA",,"ACKERMAN CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","39.1786","-123.1981","N"
"L","4.2","20260130","CDFW","6FCSASBF PITT","4","SAC R AT PITTSBURG","38.0379","-121.8848","SACR","SAFA",,"SACRAMENTO RIVER CHIPPS ISLAND PITTSBURG CA","SAFA","SACR","38.0379","-121.8848","N"
"L","4.2","20260130","CDFW","6FBELOUT","4","OUTLET CREEK","39.63","-123.35","MAEL","NOCA",,"OUTLET CREEK TRIBUTARY TO EEL RIVER","NOCA","MAEL","39.6269","-123.3442","N"
"L","4.2","20260130","CDFW","6MOSFROD","4","RODEO MINOR PORT","38.04","-122.27","SFBA","CECA",,"RODEO MINOR PORT AREA/LOCATION","CECA","SFBA","38.04","-122.27","N"
"L","4.2","20260130","CDFW","6FCSJTUO TUMO","4","TUOLUMNE RIVER MOUTH","37.606","-121.174","TUST","SJOA",,"MOUTH OF THE TUOLUMNE RIVER","SJOA","TUST","37.61","-121.17","N"
"L","4.2","20260130","CDFW","6FCSASAF LKRP","4","SAC R LAKE REDDING PARK","40.594","-122.398","SACR","SAFA",,"SACRAMENTO RIVER LAKE REDDING PARK","SAFA","SACR","40.594","-122.398","N"
"L","4.2","20260130","CDFW","6MOMOMOS","4","MOSS LANDING MIN. PT","36.81","-121.79","SAMO","CECA",,"MOSS LANDING MINOR PORT AREA/LOCATION","CECA","SAMO","36.8039","-121.7881","N"
"L","4.2","20260130","CDFW","6FBRRCMK","4","CUMMISKEY CREEK","38.88","-122.06","NORU","CECA",,"CUMMISKEY CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.8831","-123.0547","N"
"L","4.2","20260130","CDFW","6FBRRURR RDVL","4","RUSSIAN RIVER REDWOOD VAL","39.25","-123.2","NORU","CECA",,"RUSSIAN RIVER MAINSTEM, UPPER, REDWOOD VALLEY","CECA","NORU","39.25","-123.2","N"
"L","4.2","20260130","CDFW","6MOSFSPB NET","4","SAN PABLO BAY NET PENS","38.065","-122.25","SFBA","CECA",,"SAN PABLO BAY NET PENS FROM MARE ISLAND AND OR WICKLAND OIL TERMINAL TOWED INTO BAY","CECA","SFBA","38.065","-122.25","N"
"L","4.2","20260130","CDFW","6FASRPEK","4","PEACOCK CR, SMITH R","41.8322","-124.1134","SMIT","NOCA",,"PEACOCK CREEK, TRIBUTARY OF SMITH RIVER","NOCA","SMIT","41.8325","-124.1119","N"
"L","4.2","20260130","CDFW","6MOSFSNF","4","SAN FRANCISCO MIN.PT","37.81","-122.41","SFBA","CECA",,"SAN FRANCISCO MINOR PORT AREA/LOCATION","CECA","SFBA","37.81","-122.41","N"
"L","4.2","20260130","CDFW","6FCSJMOK BEAN","4","MOK R BEAN FARM","38.26","-121.46","MOKE","SJOA",,"MOKELUMNE RIVER BEAN FARM N BANK 1 MI DNST OF COSUMNES R","SJOA","MOKE","38.2556","-121.462","N"
"L","4.2","20260130","CDFW","6FCSUCAR CROC","4","CROCKETT","38.06","-122.22","SFBA","CECA",,"WICKLAND OIL TERMINAL. CONOCO PHILLIPS. 90 SAN PABLO AVE. SELBY / CROCKETT CA","CECA","SFBA","38.06","-122.22","N"
"L","4.2","20260130","CDFW","6FCSJMOK FEIS","4","MOK R FEIST RANCH","38.209","-121.375","MOKE","SJOA",,"MOKELUMNE RIVER AT FEIST RANCH","SJOA","MOKE","38.209","-121.375","N"
"L","4.2","20260130","CDFW","6FCSJOLB SHER NET","4","SAN JOAQ SHRM ISL NET PEN","38.05","-121.7","SJR","SJOA",,"SAN JOAQUIN RIVER SHERMAN ISLAND NET PENS OPPOSITE JERSEY POINT","SJOA","SJR","38.05","-121.7","N"
"L","4.2","20260130","CDFW","6FASRSSR QRTZ","4","QUARTZ CR, SF SMITH","41.6536","-123.8303","SMIT","NOCA",,"QUARTZ CREEK, TRIBUTARY OF SOUTH FORK SMITH RIVER","NOCA","SMIT","41.6536","-123.8303","N"
