projectDescriptionID,trapVisitID,visitTime,visitTime2,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtStart,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,lightPenetration,turbidity,dissolvedOxygen,conductivity,trap_start_date,trap_end_date
9,4236,2006-11-28T10:00:00Z,2006-11-28T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3390,2.40000009536743,2.40000009536743,Yes,6590,1.95000004768372,50,2.20000004768372,6.80000019073486,NA,NA,2006-11-27T10:45:00Z,2006-11-28T10:00:00Z
9,4238,2006-11-29T10:30:00Z,2006-11-29T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3693,2.59999990463257,2.59999990463257,Yes,7400,2.01999998092651,48,2.5,6.1399998664856,NA,NA,2006-11-28T10:00:00Z,2006-11-29T10:30:00Z
9,4240,2006-11-30T10:15:00Z,2006-11-30T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3528,2.40000009536743,2.5,Yes,6870,2.05999994277954,48,3,5.94000005722046,NA,NA,2006-11-29T10:30:00Z,2006-11-30T10:15:00Z
9,4242,2006-12-01T10:30:00Z,2006-12-01T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3515,2.29999995231628,2.5,Yes,6560,1.94000005722046,47,2.59999990463257,5.65000009536743,NA,NA,2006-11-30T10:15:00Z,2006-12-01T10:30:00Z
9,4244,2006-12-02T09:45:00Z,2006-12-02T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3350,2.40000009536743,2.29999995231628,Yes,6390,2.00999999046326,46,2.59999990463257,6.63000011444092,NA,NA,2006-12-01T10:30:00Z,2006-12-02T09:45:00Z
9,4246,2006-12-03T10:00:00Z,2006-12-03T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3323,2.20000004768372,2.29999995231628,Yes,6290,1.8400000333786,48,3.09999990463257,6.42000007629395,NA,NA,2006-12-02T09:45:00Z,2006-12-03T10:00:00Z
9,4248,2006-12-04T08:15:00Z,2006-12-04T08:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3063,2.29999995231628,2.29999995231628,Yes,6250,1.88999998569489,46,2.79999995231628,4.44000005722046,NA,NA,2006-12-03T10:00:00Z,2006-12-04T08:15:00Z
9,4250,2006-12-05T09:45:00Z,2006-12-05T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3494,2.20000004768372,2.20000004768372,Yes,6290,1.9099999666214,48,3.09999990463257,4.34999990463257,NA,NA,2006-12-04T08:15:00Z,2006-12-05T09:45:00Z
9,4252,2006-12-06T10:00:00Z,2006-12-06T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3154,2.09999990463257,2.29999995231628,Yes,6360,1.87000000476837,48,2.59999990463257,4.15999984741211,NA,NA,2006-12-05T09:45:00Z,2006-12-06T10:00:00Z
9,4254,2006-12-07T10:00:00Z,2006-12-07T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3224,2.20000004768372,2.40000009536743,Yes,6360,1.87000000476837,48,3.20000004768372,3.95000004768372,NA,NA,2006-12-06T10:00:00Z,2006-12-07T10:00:00Z
9,4256,2006-12-08T11:00:00Z,2006-12-08T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3384,2.09999990463257,2.29999995231628,Yes,6430,1.92999994754791,49,2.40000009536743,4.15999984741211,NA,NA,2006-12-07T10:00:00Z,2006-12-08T11:00:00Z
9,4258,2006-12-09T09:30:00Z,2006-12-09T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3162,2.29999995231628,2.29999995231628,Yes,6480,2.00999999046326,50,3.40000009536743,6.07999992370605,NA,NA,2006-12-08T11:00:00Z,2006-12-09T09:30:00Z
9,4260,2006-12-10T09:45:00Z,2006-12-10T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3389,2.29999995231628,2.29999995231628,Yes,6640,2.00999999046326,50,2.70000004768372,6.94000005722046,NA,NA,2006-12-09T09:30:00Z,2006-12-10T09:45:00Z
9,4262,2006-12-11T08:45:00Z,2006-12-11T08:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3038,2.20000004768372,2.29999995231628,Yes,7270,1.96000003814697,51,1.5,7.65000009536743,NA,NA,2006-12-10T09:45:00Z,2006-12-11T08:45:00Z
9,4264,2006-12-12T10:45:00Z,2006-12-12T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3586,2.40000009536743,2.40000009536743,Yes,8520,2.01999998092651,51,2,9.27999973297119,NA,NA,2006-12-11T08:45:00Z,2006-12-12T10:45:00Z
9,4558,2006-12-13T10:15:00Z,2006-12-13T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3457,2.40000009536743,2.59999990463257,Yes,9000,2.17000007629395,52,1.70000004768372,9.76000022888184,NA,NA,2006-12-12T10:45:00Z,2006-12-13T10:15:00Z
9,4268,2006-12-14T08:30:00Z,2006-12-14T08:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3410,2.40000009536743,3.09999990463257,Yes,13300,2.19000005722046,53,1.29999995231628,10.4499998092651,NA,NA,2006-12-13T10:15:00Z,2006-12-14T08:30:00Z
9,4270,2006-12-15T09:00:00Z,2006-12-15T09:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3214,1.70000004768372,2.79999995231628,Yes,18400,1.97000002861023,52,1,24.7000007629395,NA,NA,2006-12-14T08:30:00Z,2006-12-15T09:00:00Z
9,4272,2006-12-16T11:00:00Z,2006-12-16T11:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,516,NA,0,3.20000004768372,Yes,15500,2.23000001907349,53,0.899999976158142,45,NA,NA,2006-12-15T09:00:00Z,2006-12-16T11:00:00Z
9,4274,2006-12-17T10:15:00Z,2006-12-17T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4374,3,3.40000009536743,Yes,14400,2.41000008583069,51,1,57.7000007629395,NA,NA,2006-12-16T11:00:00Z,2006-12-17T10:15:00Z
9,4276,2006-12-18T09:45:00Z,2006-12-18T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4599,3.20000004768372,3.29999995231628,Yes,11600,2.13000011444092,49,1.29999995231628,18.8999996185303,NA,NA,2006-12-17T10:15:00Z,2006-12-18T09:45:00Z
9,4279,2006-12-19T10:30:00Z,2006-12-19T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4644,3.09999990463257,3.09999990463257,Yes,10200,2.22000002861023,47,1.20000004768372,11.8000001907349,NA,NA,2006-12-18T09:45:00Z,2006-12-19T10:30:00Z
9,4282,2006-12-20T10:30:00Z,2006-12-20T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4456,3.20000004768372,3.20000004768372,Yes,9400,2.39000010490417,46,1.79999995231628,8.80000019073486,NA,NA,2006-12-19T10:30:00Z,2006-12-20T10:30:00Z
9,4284,2006-12-21T08:15:00Z,2006-12-21T08:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4033,3.09999990463257,3.09999990463257,Yes,8960,2.16000008583069,45,2.20000004768372,11,NA,NA,2006-12-20T10:30:00Z,2006-12-21T08:15:00Z
9,4286,2006-12-22T09:45:00Z,2006-12-22T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4724,3.20000004768372,3.40000009536743,Yes,8890,2.22000002861023,46,1.79999995231628,8.90999984741211,NA,NA,2006-12-21T08:15:00Z,2006-12-22T09:45:00Z
9,4288,2006-12-23T09:15:00Z,2006-12-23T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4311,3,3.20000004768372,Yes,8970,2.39000010490417,46,1.89999997615814,12.5,NA,NA,2006-12-22T09:45:00Z,2006-12-23T09:15:00Z
9,4290,2006-12-24T09:30:00Z,2006-12-24T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4400,2.90000009536743,3.09999990463257,Yes,9150,2.13000011444092,47,1.89999997615814,13.3000001907349,NA,NA,2006-12-23T09:15:00Z,2006-12-24T09:30:00Z
9,4292,2006-12-26T09:30:00Z,2006-12-26T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,8622,2.79999995231628,3.09999990463257,Yes,8680,2.14000010490417,48,1.89999997615814,12.3000001907349,NA,NA,2006-12-24T09:30:00Z,2006-12-26T09:30:00Z
9,4294,2006-12-27T10:00:00Z,2006-12-27T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4460,3.20000004768372,3.20000004768372,Yes,8840,2.26999998092651,48,1.60000002384186,12.3999996185303,NA,NA,2006-12-26T09:30:00Z,2006-12-27T10:00:00Z
9,4296,2006-12-28T09:45:00Z,2006-12-28T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4572,3.29999995231628,3.29999995231628,Yes,19700,2.38000011444092,48,1.20000004768372,16.1000003814697,NA,NA,2006-12-27T10:00:00Z,2006-12-28T09:45:00Z
9,4298,2006-12-29T11:15:00Z,2006-12-29T11:15:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,2254,NA,0,3.09999990463257,Yes,18700,1.3400000333786,47,0.400000005960464,119.5,NA,NA,2006-12-28T09:45:00Z,2006-12-29T11:15:00Z
9,4300,2006-12-30T14:00:00Z,2006-12-30T14:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4284,2.90000009536743,3,Yes,13400,2.39000010490417,46,0.800000011920929,91.5999984741211,NA,NA,2006-12-29T11:15:00Z,2006-12-30T14:00:00Z
9,4302,2006-12-31T12:00:00Z,2006-12-31T12:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3696,2.70000004768372,2.79999995231628,Yes,11500,2.14000010490417,46,0.800000011920929,35.4000015258789,NA,NA,2006-12-30T14:00:00Z,2006-12-31T12:00:00Z
9,4304,2007-01-01T10:00:00Z,2007-01-01T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3569,2.90000009536743,3,Yes,10500,2.13000011444092,45,1.10000002384186,25.3999996185303,NA,NA,2006-12-31T12:00:00Z,2007-01-01T10:00:00Z
9,4306,2007-01-02T09:30:00Z,2007-01-02T09:30:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,2172,NA,0,2.70000004768372,Yes,9860,1.6599999666214,46,1.39999997615814,16.8999996185303,NA,NA,2007-01-01T10:00:00Z,2007-01-02T09:30:00Z
9,4308,2007-01-03T10:00:00Z,2007-01-03T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3904,2.40000009536743,2.70000004768372,Yes,9470,1.95000004768372,46,2.5,17.5,NA,NA,2007-01-02T09:30:00Z,2007-01-03T10:00:00Z
9,4310,2007-01-04T11:00:00Z,2007-01-04T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3868,2.59999990463257,2.90000009536743,Yes,9070,2.08999991416931,48,0.600000023841858,13.3000001907349,NA,NA,2007-01-03T10:00:00Z,2007-01-04T11:00:00Z
9,4312,2007-01-05T09:00:00Z,2007-01-05T09:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3731,2.79999995231628,2.90000009536743,Yes,9120,2.09999990463257,48,1.70000004768372,12.1999998092651,NA,NA,2007-01-04T11:00:00Z,2007-01-05T09:00:00Z
9,4314,2007-01-06T09:45:00Z,2007-01-06T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4027,2.70000004768372,2.70000004768372,Yes,10500,1.97000002861023,48,1.60000002384186,15.5,NA,NA,2007-01-05T09:00:00Z,2007-01-06T09:45:00Z
9,4316,2007-01-07T10:45:00Z,2007-01-07T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4101,2.5,2.59999990463257,Yes,9920,1.99000000953674,45,1.5,17.8999996185303,NA,NA,2007-01-06T09:45:00Z,2007-01-07T10:45:00Z
9,4318,2007-01-08T08:45:00Z,2007-01-08T08:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3443,2.59999990463257,2.59999990463257,Yes,9440,1.97000002861023,46,1.39999997615814,19.8999996185303,NA,NA,2007-01-07T10:45:00Z,2007-01-08T08:45:00Z
9,4320,2007-01-09T09:15:00Z,2007-01-09T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3675,2.5,2.79999995231628,Yes,9050,2.08999991416931,46,1.89999997615814,12,NA,NA,2007-01-08T08:45:00Z,2007-01-09T09:15:00Z
9,4322,2007-01-10T09:15:00Z,2007-01-10T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3908,2.70000004768372,2.70000004768372,Yes,8650,2.10999989509583,47,2.29999995231628,8.13000011444092,NA,NA,2007-01-09T09:15:00Z,2007-01-10T09:15:00Z
9,4324,2007-01-11T09:30:00Z,2007-01-11T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3996,2.79999995231628,2.90000009536743,Yes,8480,1.87999999523163,49,2.09999990463257,7.82999992370605,NA,NA,2007-01-10T09:15:00Z,2007-01-11T09:30:00Z
9,4326,2007-01-12T09:45:00Z,2007-01-12T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4061,2.79999995231628,2.70000004768372,Yes,8220,2.04999995231628,46,1.39999997615814,9.67000007629395,NA,NA,2007-01-11T09:30:00Z,2007-01-12T09:45:00Z
9,4328,2007-01-13T10:00:00Z,2007-01-13T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3992,2.79999995231628,2.70000004768372,Yes,8010,2.20000004768372,44,1.79999995231628,8.71000003814697,NA,NA,2007-01-12T09:45:00Z,2007-01-13T10:00:00Z
9,4330,2007-01-14T10:15:00Z,2007-01-14T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3884,2.70000004768372,2.70000004768372,Yes,7870,2.21000003814697,43,2.40000009536743,8.22999954223633,NA,NA,2007-01-13T10:00:00Z,2007-01-14T10:15:00Z
9,4332,2007-01-15T12:00:00Z,2007-01-15T12:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4126,2.59999990463257,2.59999990463257,Yes,7750,2.25,43,2.29999995231628,7.21999979019165,NA,NA,2007-01-14T10:15:00Z,2007-01-15T12:00:00Z
9,4334,2007-01-16T09:30:00Z,2007-01-16T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3314,2.70000004768372,2.59999990463257,Yes,7520,1.98000001907349,43,2.59999990463257,7.30000019073486,NA,NA,2007-01-15T12:00:00Z,2007-01-16T09:30:00Z
9,4336,2007-01-17T09:45:00Z,2007-01-17T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3742,2.5,2.70000004768372,Yes,7520,2.1800000667572,43,2.90000009536743,7.69000005722046,NA,NA,2007-01-16T09:30:00Z,2007-01-17T09:45:00Z
9,4338,2007-01-18T08:45:00Z,2007-01-18T08:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3532,2.5,2.5,Yes,7310,2.08999991416931,43,1.39999997615814,6.80000019073486,NA,NA,2007-01-17T09:45:00Z,2007-01-18T08:45:00Z
9,4340,2007-01-19T10:00:00Z,2007-01-19T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3826,2.5,2.70000004768372,Yes,7120,1.95000004768372,44,2.90000009536743,7.03000020980835,NA,NA,2007-01-18T08:45:00Z,2007-01-19T10:00:00Z
9,4342,2007-01-20T11:00:00Z,2007-01-20T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3700,2.5,2.5,Yes,6910,2.00999999046326,45,2.5,8.10000038146973,NA,NA,2007-01-19T10:00:00Z,2007-01-20T11:00:00Z
9,4344,2007-01-21T09:30:00Z,2007-01-21T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3377,2.5,2.59999990463257,Yes,6720,1.99000000953674,44,1.89999997615814,8.39999961853027,NA,NA,2007-01-20T11:00:00Z,2007-01-21T09:30:00Z
9,4346,2007-01-22T10:30:00Z,2007-01-22T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3672,2.40000009536743,2.70000004768372,Yes,6740,1.95000004768372,46,2.70000004768372,8.5,NA,NA,2007-01-21T09:30:00Z,2007-01-22T10:30:00Z
9,4348,2007-01-23T09:15:00Z,2007-01-23T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3221,2.20000004768372,NA,Yes,6610,1.85000002384186,41,2.79999995231628,6.30000019073486,NA,NA,2007-01-22T10:30:00Z,2007-01-23T09:15:00Z
9,4350,2007-01-24T10:00:00Z,2007-01-24T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3546,2.29999995231628,2.40000009536743,Yes,6550,2.14000010490417,46,2.70000004768372,8,NA,NA,2007-01-23T09:15:00Z,2007-01-24T10:00:00Z
9,4352,2007-01-25T09:30:00Z,2007-01-25T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3379,2.29999995231628,2.40000009536743,Yes,6460,2.0699999332428,46,2.79999995231628,6.3899998664856,NA,NA,2007-01-24T10:00:00Z,2007-01-25T09:30:00Z
9,4354,2007-01-26T08:45:00Z,2007-01-26T08:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3365,2.29999995231628,2.70000004768372,Yes,6180,1.94000005722046,46,3,6.48000001907349,NA,NA,2007-01-25T09:30:00Z,2007-01-26T08:45:00Z
9,4356,2007-01-27T10:15:00Z,2007-01-27T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3632,2.40000009536743,2.40000009536743,Yes,6380,2.04999995231628,47,3.20000004768372,4.75,NA,NA,2007-01-26T08:45:00Z,2007-01-27T10:15:00Z
9,4358,2007-01-28T09:30:00Z,2007-01-28T09:30:00Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,3305,2.20000004768372,2.40000009536743,Yes,6450,2.17000007629395,47,3,6.05000019073486,NA,NA,2007-01-27T10:15:00Z,2007-01-28T09:30:00Z
9,4360,2007-01-29T11:45:00Z,2007-01-29T11:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3723,2.40000009536743,2.40000009536743,Yes,6520,1.8400000333786,48,2.70000004768372,7.34000015258789,NA,NA,2007-01-28T09:30:00Z,2007-01-29T11:45:00Z
9,4362,2007-01-31T09:30:00Z,2007-01-31T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,5914,1.89999997615814,2.29999995231628,Yes,6960,2,49,1.70000004768372,10.1099996566772,NA,NA,2007-01-29T11:45:00Z,2007-01-31T09:30:00Z
9,4364,2007-02-02T09:15:00Z,2007-02-02T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,6042,2.09999990463257,2.29999995231628,Yes,7090,1.86000001430511,49,1.89999997615814,9.68000030517578,NA,NA,2007-01-31T09:30:00Z,2007-02-02T09:15:00Z
9,4366,2007-02-03T10:30:00Z,2007-02-03T10:30:00Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,3596,2.20000004768372,2.40000009536743,Yes,6920,2.10999989509583,49,2.40000009536743,8.3100004196167,NA,NA,2007-02-02T09:15:00Z,2007-02-03T10:30:00Z
9,4368,2007-02-05T09:30:00Z,2007-02-05T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,6550,2.20000004768372,2.29999995231628,Yes,7030,1.96000003814697,49,3,8.39000034332275,NA,NA,2007-02-03T10:30:00Z,2007-02-05T09:30:00Z
9,4370,2007-02-07T12:00:00Z,2007-02-07T12:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,6839,2.20000004768372,2.29999995231628,Yes,7100,1.60000002384186,52,2.09999990463257,10.6999998092651,NA,NA,2007-02-05T09:30:00Z,2007-02-07T12:00:00Z
9,4372,2007-02-08T09:30:00Z,2007-02-08T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,2968,2.29999995231628,2.40000009536743,Yes,7270,1.9099999666214,52,1.79999995231628,11.3999996185303,NA,NA,2007-02-07T12:00:00Z,2007-02-08T09:30:00Z
9,4374,2007-02-10T12:30:00Z,2007-02-10T12:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,7062,2.29999995231628,2.40000009536743,Yes,10700,2.08999991416931,54,1.70000004768372,13.6999998092651,NA,NA,2007-02-08T09:30:00Z,2007-02-10T12:30:00Z
9,4376,2007-02-11T11:30:00Z,2007-02-11T11:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3014,2.59999990463257,2.70000004768372,Yes,23800,2.21000003814697,54,1.20000004768372,21.3999996185303,NA,NA,2007-02-10T12:30:00Z,2007-02-11T11:30:00Z
9,4379,2007-02-12T12:00:00Z,2007-02-12T14:45:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,680,NA,0,3.59999990463257,Yes,26200,1.71000003814697,53,0.5,110,NA,NA,2007-02-11T11:30:00Z,2007-02-12T12:00:00Z
9,4381,2007-02-13T15:30:00Z,2007-02-13T15:30:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,1942,NA,0,3.20000004768372,Yes,22400,2.33999991416931,57,0.5,93.6999969482422,NA,NA,2007-02-12T14:45:00Z,2007-02-13T15:30:00Z
9,4383,2007-02-14T11:30:00Z,2007-02-14T11:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3586,2.59999990463257,3.20000004768372,Yes,18500,2.22000002861023,53,0.699999988079071,40.2999992370605,NA,NA,2007-02-13T15:30:00Z,2007-02-14T11:30:00Z
9,4385,2007-02-15T11:00:00Z,2007-02-15T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3939,2.70000004768372,2.79999995231628,Yes,15600,2.21000003814697,53,0.800000011920929,26.5,NA,NA,2007-02-14T11:30:00Z,2007-02-15T11:00:00Z
9,4387,2007-02-16T09:45:00Z,2007-02-16T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3854,2.79999995231628,3.09999990463257,Yes,13800,2.19000005722046,53,0.899999976158142,14.8000001907349,NA,NA,2007-02-15T11:00:00Z,2007-02-16T09:45:00Z
9,4389,2007-02-17T10:45:00Z,2007-02-17T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4215,2.70000004768372,2.59999990463257,Yes,12700,1.97000002861023,54,1.10000002384186,27.1000003814697,NA,NA,2007-02-16T09:45:00Z,2007-02-17T10:45:00Z
9,4391,2007-02-18T10:45:00Z,2007-02-18T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,3734,2.79999995231628,2.90000009536743,Yes,12100,1.8400000333786,54,1.10000002384186,19.7999992370605,NA,NA,2007-02-17T10:45:00Z,2007-02-18T10:45:00Z
9,4393,2007-02-19T10:15:00Z,2007-02-19T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4092,3,3.29999995231628,Yes,11600,2.00999999046326,54,1.29999995231628,17.3999996185303,NA,NA,2007-02-18T10:45:00Z,2007-02-19T10:15:00Z
9,4395,2007-02-20T10:30:00Z,2007-02-20T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,4028,3,2.90000009536743,Yes,11100,2.3199999332428,54,1.5,14.8000001907349,NA,NA,2007-02-19T10:15:00Z,2007-02-20T10:30:00Z
